EntryTime,ExitTime,TradeType,Dir,ExitType,EntrySpot,ExitSpot,SpotPoints,EntryVix,DTE,TradePnL,Costs,Margin,SellOpt,SellEntry,SellExit,SellOffset,BuyOpt,BuyEntry,BuyExit,BuyOffset,SprdCr,SprdPOP,MaxLoss
2024-12-11 10:44,2024-12-11 12:40,BullGammaBurst,Bull,StopLoss,24666.15,24628.50,-37.65,13.45,1.20,-607.50,4.30,0.00,,,,,NIFTY12DEC2424900CE,19.40,11.30,5,,,
2024-12-13 10:14,2024-12-13 11:55,BearLadder,Bear,StopLoss,24353.10,24462.20,-109.10,13.59,6.22,-1773.75,17.74,66000.00,NIFTY19DEC2424800CE,31.25,64.30,400,NIFTY19DEC2425100CE,9.60,19.00,700,1623.75,90.09,-20876.25
2024-12-13 10:14,2024-12-13 12:00,BearLadderTrade,Bear,StopLoss,24353.10,24575.40,-222.30,13.59,6.22,-277.50,4.03,0.00,,,,,NIFTY19DEC2423700PE,15.75,12.05,13,,,
2024-12-17 09:44,2024-12-23 11:00,BearLadder,Bear,SwingExit,24565.15,23836.55,728.60,14.35,9.24,2407.50,12.30,66000.00,NIFTY26DEC2425200CE,51.25,1.95,600,NIFTY26DEC2425500CE,19.00,1.80,900,2418.75,91.64,-20081.25
2024-12-17 09:44,2024-12-18 12:27,BearLadderTrade,Bear,ProfitBook,24565.15,24195.80,369.35,14.35,9.24,435.00,5.50,0.00,,,,,NIFTY26DEC2423400PE,14.70,20.50,23,,,
2024-12-18 12:44,2024-12-23 11:00,BearLadder,Bear,SwingExit,24168.95,23836.55,332.40,14.57,8.11,2925.00,11.47,94000.00,NIFTY26DEC2424800CE,51.05,3.15,600,NIFTY26DEC2425500CE,10.70,1.80,1300,3026.25,93.07,-49473.75
2024-12-18 12:44,2024-12-19 09:17,BearLadderTrade,Bear,ProfitBook,24168.95,23908.65,260.30,14.57,8.11,2287.50,9.60,0.00,,,,,NIFTY26DEC2423200PE,12.95,43.45,19,,,
2024-12-18 12:44,2024-12-19 09:17,BearGammaBurst,Bear,ProfitBook,24168.95,23908.65,260.30,14.57,1.11,5456.25,18.37,0.00,,,,,NIFTY19DEC2423900PE,15.75,88.50,5,,,
2024-12-19 09:44,2024-12-20 09:40,BearLadder,Bear,StopLoss,23985.10,24056.70,-71.60,14.78,7.24,-1785.00,22.73,87000.00,NIFTY26DEC2424500CE,55.00,72.90,500,NIFTY26DEC2425100CE,17.75,11.85,1100,2793.75,90.92,-42206.25
2024-12-19 09:44,2024-12-19 11:38,BearLadderTrade,Bear,StopLoss,23985.10,23996.60,-11.50,14.78,7.24,-300.00,3.99,0.00,,,,,NIFTY26DEC2423000PE,15.80,11.80,20,,,
2024-12-19 09:44,2024-12-19 10:27,BearGammaBurst,Bear,StopLoss,23985.10,23956.00,29.10,14.78,0.24,-311.25,4.38,0.00,,,,,NIFTY19DEC2423800PE,17.20,13.05,4,,,
2024-12-20 10:14,2024-12-23 11:00,BearLadder,Bear,SwingExit,23850.40,23836.55,13.85,15.33,6.22,1912.50,15.39,66000.00,NIFTY26DEC2424400CE,56.70,10.65,500,NIFTY26DEC2424700CE,24.70,4.15,800,2400.00,92.10,-20100.00
2024-12-20 10:14,2024-12-20 10:19,BearLadderTrade,Bear,StopLoss,23850.40,23944.90,-94.50,15.33,6.22,-228.75,3.67,0.00,,,,,NIFTY26DEC2422900PE,14.15,11.10,19,,,
2024-12-30 13:44,2025-01-01 11:08,BearLadder,Bear,SwingExit,23692.80,23759.45,-66.65,13.97,10.07,-678.75,17.71,66000.00,NIFTY09JAN2524300CE,42.30,51.05,550,NIFTY09JAN2524600CE,13.65,13.35,850,2148.75,90.60,-20351.25
2024-12-30 13:44,2024-12-30 14:58,BearLadderTrade,Bear,StopLoss,23692.80,23695.15,-2.35,13.97,10.07,-195.00,3.35,0.00,,,,,NIFTY09JAN2522700PE,12.80,10.20,20,,,
2024-12-31 09:44,2024-12-31 13:40,BearLadder,Bear,StopLoss,23523.40,23653.80,-130.40,14.41,9.24,-1305.00,17.08,66000.00,NIFTY09JAN2524200CE,34.50,55.80,650,NIFTY09JAN2524500CE,12.00,15.90,950,1687.50,92.89,-20812.50
2024-12-31 09:44,2024-12-31 14:50,BearLadderTrade,Bear,StopLoss,23523.40,23662.95,-139.55,14.41,9.24,-240.00,4.01,0.00,,,,,NIFTY09JAN2522600PE,15.35,12.15,18,,,
2025-01-02 15:14,2025-01-06 09:35,BullLadder,Bull,StopLoss,24186.25,24008.55,-177.70,13.77,7.01,-1691.25,21.98,66000.00,NIFTY09JAN2523700PE,47.10,67.40,450,NIFTY09JAN2523400PE,19.95,17.70,750,2036.25,90.77,-20463.75
2025-01-02 15:14,2025-01-03 09:57,BullLadderTrade,Bull,StopLoss,24186.25,24059.70,-126.55,13.77,7.01,-206.25,3.26,0.00,,,,,NIFTY09JAN2524800CE,12.60,9.85,12,,,
2025-01-02 15:14,2025-01-02 15:16,BullGammaBurst,Bull,StopLoss,24186.25,24183.30,-2.95,13.77,0.01,-30.00,0.12,0.00,,,,,NIFTY02JAN2524200CE,0.65,0.25,0,,,
2025-01-03 09:44,2025-01-06 10:45,BullLadder,Bull,StopLoss,24083.40,23863.70,-219.70,13.89,6.24,-1762.50,20.75,66000.00,NIFTY09JAN2523600PE,42.20,69.35,450,NIFTY09JAN2523300PE,14.50,18.15,750,2077.50,91.42,-20422.50
2025-01-03 09:44,2025-01-03 10:13,BullLadderTrade,Bull,StopLoss,24083.40,24037.25,-46.15,13.89,6.24,-165.00,2.77,0.00,,,,,NIFTY09JAN2524800CE,10.60,8.40,14,,,
2025-01-06 11:14,2025-01-16 09:17,BearLadder,Bear,SwingExit,23745.10,23340.15,404.95,14.86,10.18,2542.50,13.21,85800.00,NIFTY16JAN2524400CE,56.35,0.45,650,NIFTY16JAN2524700CE,22.40,0.40,950,2546.25,91.27,-19953.75
2025-01-06 11:14,2025-01-07 13:34,BearLadderTrade,Bear,StopLoss,23745.10,23759.70,-14.60,14.86,10.18,-213.75,3.53,0.00,,,,,NIFTY16JAN2522600PE,13.55,10.70,23,,,
2025-01-09 15:14,2025-01-16 09:17,BearLadder,Bear,SwingExit,23520.85,23340.15,180.70,14.67,7.01,1125.00,5.98,76700.00,NIFTY16JAN2524100CE,25.10,0.65,550,NIFTY16JAN2524300CE,9.90,0.45,750,1140.00,93.03,-13860.00
2025-01-09 15:14,2025-01-13 09:17,BearLadderTrade,Bear,ProfitBook,23520.85,23198.20,322.65,14.67,7.01,2568.75,10.41,0.00,,,,,NIFTY16JAN2522800PE,13.30,47.55,14,,,
2025-01-09 15:14,2025-01-09 15:15,BearGammaBurst,Bear,StopLoss,23520.85,23519.00,1.85,14.67,0.01,-3.75,0.02,0.00,,,,,NIFTY09JAN2523500PE,0.10,0.05,0,,,
2025-01-13 09:44,2025-01-16 09:17,BearLadder,Bear,SwingExit,23246.05,23340.15,-94.10,15.88,10.24,1005.00,10.31,73000.00,NIFTY23JAN2524000CE,34.75,13.80,700,NIFTY23JAN2524400CE,12.20,4.65,1100,1691.25,92.57,-28308.75
2025-01-13 09:44,2025-01-14 09:21,BearLadderTrade,Bear,StopLoss,23246.05,23225.55,20.50,15.88,10.24,-202.50,3.44,0.00,,,,,NIFTY23JAN2521900PE,13.15,10.45,27,,,
2025-01-17 09:44,2025-01-17 12:18,BearLadder,Bear,StopLoss,23193.80,23245.25,-51.45,15.60,6.24,-877.50,13.03,59000.00,NIFTY23JAN2523700CE,23.85,40.90,450,NIFTY23JAN2523900CE,9.85,15.20,650,1050.00,89.40,-13950.00
2025-01-17 09:44,2025-01-17 14:24,BearLadderTrade,Bear,StopLoss,23193.80,23206.05,-12.25,15.60,6.24,-210.00,3.44,0.00,,,,,NIFTY23JAN2522400PE,13.20,10.40,16,,,
2025-01-21 14:44,2025-01-24 09:18,BearLadder,Bear,SwingExit,23012.25,23273.25,-261.00,17.36,9.03,-41.25,12.72,66000.00,NIFTY30JAN2523800CE,34.80,27.30,750,NIFTY30JAN2524100CE,15.45,7.40,1050,1451.25,92.52,-21048.75
2025-01-21 14:44,2025-01-21 15:11,BearLadderTrade,Bear,StopLoss,23012.25,23024.20,-11.95,17.36,9.03,-225.00,3.68,0.00,,,,,NIFTY30JAN2521900PE,14.15,11.15,22,,,
2025-01-27 09:44,2025-01-28 14:26,BearLadder,Bear,SwingExit,22994.00,23111.15,-117.15,17.85,10.24,-708.75,39.19,66000.00,NIFTY06FEB2523800CE,80.80,92.60,750,NIFTY06FEB2524100CE,43.95,46.30,1050,2763.75,92.15,-19736.25
2025-01-27 09:44,2025-01-28 12:02,BearLadderTrade,Bear,StopLoss,22994.00,23014.75,-20.75,17.85,10.24,-232.50,3.95,0.00,,,,,NIFTY06FEB2521400PE,15.10,12.00,32,,,
2025-01-31 10:44,2025-02-03 09:47,BullLadder,Bull,SwingExit,23413.65,23234.15,-179.50,16.79,6.20,1511.25,33.43,66000.00,NIFTY06FEB2522900PE,106.05,37.55,550,NIFTY06FEB2522600PE,61.30,12.95,850,3356.25,92.66,-19143.75
2025-01-31 10:44,2025-01-31 11:29,BullLadderTrade,Bull,StopLoss,23413.65,23403.45,-10.20,16.79,6.20,-258.75,4.12,0.00,,,,,NIFTY06FEB2524600CE,15.90,12.45,24,,,
2025-02-04 09:44,2025-02-07 10:27,BullLadder,Bull,SwingExit,23572.40,23494.85,-77.55,14.67,9.24,1068.75,18.84,66000.00,NIFTY13FEB2523000PE,59.65,26.40,550,NIFTY13FEB2522700PE,27.50,8.50,850,2411.25,90.02,-20088.75
2025-02-04 09:44,2025-02-04 10:39,BullLadderTrade,Bull,StopLoss,23572.40,23427.25,-145.15,14.67,9.24,-243.75,4.16,0.00,,,,,NIFTY13FEB2524400CE,15.90,12.65,17,,,
2025-02-04 13:44,2025-02-07 10:27,BullLadder,Bull,SwingExit,23670.55,23494.85,-175.70,14.78,9.07,663.75,16.82,66000.00,NIFTY13FEB2523000PE,50.90,26.40,600,NIFTY13FEB2522700PE,24.15,8.50,900,2006.25,92.26,-20493.75
2025-02-04 13:44,2025-02-06 09:55,BullLadderTrade,Bull,StopLoss,23670.55,23639.95,-30.60,14.78,9.07,-206.25,3.47,0.00,,,,,NIFTY13FEB2524500CE,13.30,10.55,17,,,
2025-02-07 11:44,2025-02-07 13:51,BullLadder,Bull,StopLoss,23683.60,23517.00,-166.60,13.67,6.16,-825.00,13.91,59000.00,NIFTY13FEB2523200PE,23.95,42.30,500,NIFTY13FEB2523000PE,10.95,18.30,700,975.00,93.41,-14025.00
2025-02-07 11:44,2025-02-07 11:57,BullLadderTrade,Bull,StopLoss,23683.60,23645.70,-37.90,13.67,6.16,-251.25,4.32,0.00,,,,,NIFTY13FEB2524200CE,16.50,13.15,10,,,
2025-02-11 13:14,2025-02-12 12:51,BearLadder,Bear,SwingExit,23031.20,23102.25,-71.05,15.34,9.09,-210.00,14.54,66000.00,NIFTY20FEB2523700CE,35.70,36.45,650,NIFTY20FEB2524000CE,13.75,11.70,950,1646.25,92.52,-20853.75
2025-02-11 13:14,2025-02-11 13:17,BearLadderTrade,Bear,StopLoss,23031.20,23095.45,-64.25,15.34,9.09,-330.00,3.26,0.00,,,,,NIFTY20FEB2522000PE,13.60,9.20,21,,,
2025-02-12 09:44,2025-02-12 11:58,BearLadder,Bear,StopLoss,22911.80,23075.85,-164.05,15.18,8.24,-1597.50,21.48,66000.00,NIFTY20FEB2523500CE,39.75,72.80,500,NIFTY20FEB2523800CE,12.10,23.85,800,2073.75,90.25,-20426.25
2025-02-12 09:44,2025-02-12 11:45,BearLadderTrade,Bear,StopLoss,22911.80,23048.90,-137.10,15.18,8.24,-281.25,4.13,0.00,,,,,NIFTY20FEB2522100PE,16.10,12.35,16,,,
2025-02-12 09:44,2025-02-12 12:51,BearGammaBurst,Bear,StopLoss,22911.80,23102.25,-190.45,15.18,1.24,-611.25,4.43,0.00,,,,,NIFTY13FEB2522700PE,19.85,11.70,4,,,
2025-02-17 09:44,2025-02-19 10:20,BearLadder,Bear,SwingExit,22778.70,23040.35,-261.65,16.21,10.24,-888.75,19.50,66000.00,NIFTY27FEB2523500CE,44.95,55.10,650,NIFTY27FEB2523800CE,17.30,15.60,950,2073.75,90.73,-20426.25
2025-02-17 09:44,2025-02-17 10:36,BearLadderTrade,Bear,StopLoss,22778.70,22878.55,-99.85,16.21,10.24,-296.25,3.76,0.00,,,,,NIFTY27FEB2521700PE,15.00,11.05,22,,,
2025-02-19 11:44,2025-02-27 15:29,BearLadder,Bear,Expired,22959.80,22510.85,448.95,15.50,8.16,1035.00,5.47,76700.00,NIFTY27FEB2523600CE,23.40,0.05,600,NIFTY27FEB2523800CE,9.60,0.05,800,1035.00,92.19,-13965.00
2025-02-19 11:44,2025-02-20 10:19,BearLadderTrade,Bear,StopLoss,22959.80,22887.30,72.50,15.50,8.16,-228.75,3.30,0.00,,,,,NIFTY27FEB2522100PE,12.90,9.85,17,,,
2025-02-19 11:44,2025-02-20 09:34,BearGammaBurst,Bear,StopLoss,22959.80,22866.90,92.90,15.50,1.16,-600.00,4.13,0.00,,,,,NIFTY20FEB2522700PE,18.75,10.75,5,,,
2025-02-24 09:44,2025-03-05 09:47,BearLadder,Bear,SwingExit,22570.75,22254.35,316.40,15.17,10.24,1353.75,6.55,66000.00,NIFTY06MAR2523300CE,28.20,0.45,650,NIFTY06MAR2523600CE,10.10,0.40,950,1357.50,92.59,-21142.50
2025-02-24 09:44,2025-02-24 11:50,BearLadderTrade,Bear,StopLoss,22570.75,22614.20,-43.45,15.17,10.24,-187.50,3.15,0.00,,,,,NIFTY06MAR2521600PE,12.05,9.55,19,,,
2025-02-28 09:44,2025-03-05 09:47,BearLadder,Bear,SwingExit,22261.70,22254.35,7.35,13.62,6.24,937.50,5.45,59000.00,NIFTY06MAR2522700CE,21.85,2.70,350,NIFTY06MAR2522900CE,7.65,1.00,550,1065.00,88.29,-13935.00
2025-02-28 09:44,2025-02-28 10:18,BearLadderTrade,Bear,StopLoss,22261.70,22276.85,-15.15,13.62,6.24,-183.75,3.17,0.00,,,,,NIFTY06MAR2521700PE,12.10,9.65,11,,,
2025-03-03 09:44,2025-03-05 09:47,BearLadder,Bear,SwingExit,22130.35,22254.35,-124.00,14.21,10.24,90.00,9.21,66000.00,NIFTY13MAR2522800CE,25.95,21.75,600,NIFTY13MAR2523100CE,8.20,5.20,900,1331.25,92.05,-21168.75
2025-03-03 09:44,2025-03-05 09:17,BearLadderTrade,Bear,StopLoss,22130.35,22143.10,-12.75,14.21,10.24,-318.75,3.16,0.00,,,,,NIFTY13MAR2521200PE,13.20,8.95,19,,,
2025-03-11 09:44,2025-03-11 11:02,BearLadder,Bear,StopLoss,22362.65,22470.05,-107.40,14.14,9.24,-678.75,11.47,59000.00,NIFTY20MAR2523000CE,20.75,35.05,600,NIFTY20MAR2523200CE,8.85,14.10,800,892.50,93.14,-14107.50
2025-03-11 09:44,2025-03-11 11:01,BearLadderTrade,Bear,StopLoss,22362.65,22457.15,-94.50,14.14,9.24,-187.50,3.27,0.00,,,,,NIFTY20MAR2521400PE,12.45,9.95,19,,,
2025-03-13 09:44,2025-03-20 15:29,BullLadder,Bull,Expired,22490.15,23165.70,675.55,13.48,7.24,1046.25,4.87,85800.00,NIFTY20MAR2522000PE,21.45,0.05,450,NIFTY20MAR2521700PE,7.50,0.05,750,1046.25,91.87,-21453.75
2025-03-13 09:44,2025-03-13 11:39,BullLadderTrade,Bull,StopLoss,22490.15,22432.65,-57.50,13.48,7.24,-180.00,3.15,0.00,,,,,NIFTY20MAR2523000CE,12.00,9.60,10,,,
2025-03-13 09:44,2025-03-13 10:19,BullGammaBurst,Bull,ProfitBook,22490.15,22555.60,65.45,13.48,0.24,3513.75,17.21,0.00,,,,,NIFTY13MAR2522500CE,28.10,74.95,0,,,
2025-03-18 15:14,2025-03-26 13:08,BullLadder,Bull,SwingExit,22842.95,23567.10,724.15,13.18,9.01,1271.25,8.14,66000.00,NIFTY27MAR2522300PE,32.60,1.10,550,NIFTY27MAR2522000PE,15.45,0.90,850,1286.25,92.31,-21213.75
2025-03-18 15:14,2025-03-20 13:23,BullLadderTrade,Bull,ProfitBook,22842.95,23174.75,331.80,13.18,9.01,2205.00,9.22,0.00,,,,,NIFTY27MAR2523500CE,12.35,41.75,13,,,
2025-03-20 09:44,2025-03-26 13:08,BullLadder,Bull,SwingExit,23053.55,23567.10,513.55,13.04,7.24,1260.00,7.43,66000.00,NIFTY27MAR2522600PE,29.95,1.55,450,NIFTY27MAR2522300PE,12.70,1.10,750,1293.75,91.03,-21206.25
2025-03-20 09:44,2025-03-20 10:06,BullLadderTrade,Bull,StopLoss,23053.55,22993.00,-60.55,13.04,7.24,-232.50,3.51,0.00,,,,,NIFTY27MAR2523600CE,13.65,10.55,11,,,
2025-03-20 09:44,2025-03-20 09:48,BullGammaBurst,Bull,StopLoss,23053.55,23028.05,-25.50,13.04,0.24,-146.25,2.48,0.00,,,,,NIFTY20MAR2523200CE,9.50,7.55,3,,,
2025-03-20 15:14,2025-03-21 12:43,BullLadderTrade,Bull,ProfitBook,23183.85,23384.05,200.20,12.53,7.01,1927.50,7.88,0.00,,,,,NIFTY27MAR2523700CE,10.20,35.90,10,,,
2025-03-20 15:14,2025-03-20 15:16,BullGammaBurst,Bull,StopLoss,23183.85,23182.35,-1.50,12.53,0.01,-3.75,0.05,0.00,,,,,NIFTY20MAR2523200CE,0.20,0.15,0,,,
2025-03-21 09:44,2025-03-26 13:08,BullLadder,Bull,SwingExit,23273.85,23567.10,293.25,12.42,6.24,1196.25,6.29,66000.00,NIFTY27MAR2522900PE,25.40,2.25,350,NIFTY27MAR2522600PE,8.75,1.55,650,1248.75,90.11,-21251.25
2025-03-21 09:44,2025-03-24 09:17,BullLadderTrade,Bull,ProfitBook,23273.85,23501.50,227.65,12.42,6.24,2433.75,10.88,0.00,,,,,NIFTY27MAR2523700CE,16.00,48.45,9,,,
2025-03-24 10:14,2025-03-25 09:50,BullLadderTrade,Bull,ProfitBook,23544.05,23831.90,287.85,13.26,10.22,2418.75,10.41,0.00,,,,,NIFTY03APR2524400CE,14.55,46.80,17,,,
2025-04-04 09:44,2025-04-07 09:31,BearLadder,Bear,SwingExit,23062.25,22159.60,902.65,13.89,5.24,870.00,6.54,59000.00,NIFTY09APR2523500CE,21.60,6.35,400,NIFTY09APR2523700CE,8.20,4.55,600,1005.00,92.26,-13995.00
2025-04-04 09:44,2025-04-04 11:08,BearLadderTrade,Bear,StopLoss,23062.25,23023.85,38.40,13.89,5.24,-266.25,3.50,0.00,,,,,NIFTY09APR2522400PE,13.90,10.35,13,,,
2025-04-07 09:44,2025-04-07 15:03,BearLadder,Bear,SwingExit,22021.70,22102.95,-81.25,20.91,10.24,-986.25,40.34,73000.00,NIFTY17APR2522900CE,85.05,103.55,800,NIFTY17APR2523300CE,39.15,44.50,1200,3442.50,90.31,-26557.50
2025-04-07 09:44,2025-04-08 09:17,BearLadderTrade,Bear,StopLoss,22021.70,22542.30,-520.60,20.91,10.24,-510.00,3.20,0.00,,,,,NIFTY17APR2520300PE,14.90,8.10,34,,,
2025-04-15 10:14,2025-04-24 15:29,BullLadder,Bull,Expired,23312.10,24245.05,932.95,16.67,9.22,2043.75,11.33,113100.00,NIFTY24APR2522600PE,48.00,0.05,700,NIFTY24APR2522000PE,20.75,0.05,1300,2043.75,91.99,-42956.25
2025-04-15 10:14,2025-04-16 09:17,BullLadderTrade,Bull,StopLoss,23312.10,23291.75,-20.35,16.67,9.22,-472.50,3.32,0.00,,,,,NIFTY24APR2524300CE,15.00,8.70,20,,,
2025-04-16 09:44,2025-04-24 15:29,BullLadder,Bull,Expired,23357.70,24245.05,887.35,15.35,8.24,1353.75,7.90,94900.00,NIFTY24APR2522700PE,33.10,0.05,600,NIFTY24APR2522300PE,15.05,0.05,1000,1353.75,92.70,-28646.25
2025-04-16 09:44,2025-04-16 10:19,BullLadderTrade,Bull,StopLoss,23357.70,23313.05,-44.65,15.35,8.24,-195.00,3.11,0.00,,,,,NIFTY24APR2524200CE,12.00,9.40,17,,,
2025-04-16 09:44,2025-04-16 10:17,BullGammaBurst,Bull,StopLoss,23357.70,23323.50,-34.20,15.35,1.24,-817.50,5.97,0.00,,,,,NIFTY17APR2523500CE,26.70,15.80,3,,,
2025-04-21 09:44,2025-04-25 10:00,BullLadder,Bull,SwingExit,24030.00,24024.15,-5.85,15.68,9.24,1192.50,21.88,87000.00,NIFTY30APR2523400PE,65.10,43.40,600,NIFTY30APR2522800PE,19.60,13.80,1200,3412.50,90.24,-41587.50
2025-04-21 09:44,2025-04-21 11:41,BullLadderTrade,Bull,StopLoss,24030.00,24112.55,82.55,15.68,9.24,-240.00,3.72,0.00,,,,,NIFTY30APR2525300CE,14.40,11.20,25,,,
2025-04-22 09:44,2025-04-22 14:32,BullLadderTrade,Bull,StopLoss,24180.90,24180.80,-0.10,15.18,8.24,-232.50,3.63,0.00,,,,,NIFTY30APR2525300CE,14.05,10.95,22,,,
2025-05-02 09:44,2025-05-02 11:24,BullLadder,Bull,StopLoss,24529.85,24373.10,-156.75,17.62,6.24,-1327.50,26.85,73000.00,NIFTY08MAY2524000PE,49.75,74.30,550,NIFTY08MAY2523600PE,26.25,33.10,950,1762.50,90.42,-28237.50
2025-05-02 09:44,2025-05-02 10:36,BullLadderTrade,Bull,StopLoss,24529.85,24473.20,-56.65,17.62,6.24,-202.50,3.53,0.00,,,,,NIFTY08MAY2525200CE,13.45,10.75,13,,,
2025-05-09 10:44,2025-05-12 09:17,BearLadder,Bear,StopLoss,24009.25,24554.20,-544.95,22.02,6.20,-3011.25,19.62,66000.00,NIFTY15MAY2524700CE,27.10,81.60,650,NIFTY15MAY2525000CE,8.90,23.25,950,1365.00,89.35,-21135.00
2025-05-09 10:44,2025-05-09 10:59,BearLadderTrade,Bear,StopLoss,24009.25,23987.30,21.95,22.02,6.20,-232.50,3.89,0.00,,,,,NIFTY15MAY2520800PE,14.90,11.80,64,,,
2025-05-12 09:44,2025-05-13 12:42,BullLadder,Bull,SwingExit,24591.70,24647.95,56.25,17.76,10.24,-202.50,25.73,66000.00,NIFTY22MAY2523800PE,54.75,52.30,750,NIFTY22MAY2523500PE,35.15,30.00,1050,1470.00,90.40,-21030.00
2025-05-12 09:44,2025-05-12 12:38,BullLadderTrade,Bull,ProfitBook,24591.70,24799.65,207.95,17.76,10.24,2220.00,9.93,0.00,,,,,NIFTY22MAY2525600CE,14.60,44.20,20,,,
2025-05-13 09:44,2025-05-20 12:58,BullLadder,Bull,SwingExit,24745.20,24784.75,39.55,18.54,9.24,1586.25,15.74,66000.00,NIFTY22MAY2523900PE,58.55,4.60,800,NIFTY22MAY2523600PE,34.65,1.85,1100,1792.50,91.82,-20707.50
2025-05-13 09:44,2025-05-13 12:01,BullLadderTrade,Bull,StopLoss,24745.20,24703.20,-42.00,18.54,9.24,-221.25,3.63,0.00,,,,,NIFTY22MAY2526000CE,13.95,11.00,25,,,
2025-05-23 10:14,2025-05-27 09:59,BullLadder,Bull,SwingExit,24818.10,24760.40,-57.70,17.16,6.22,-318.75,15.91,66000.00,NIFTY29MAY2524200PE,37.55,38.45,650,NIFTY29MAY2523900PE,17.25,13.90,950,1522.50,92.81,-20977.50
2025-05-23 10:14,2025-05-23 10:31,BullLadderTrade,Bull,StopLoss,24818.10,24770.00,-48.10,17.16,6.22,-180.00,3.09,0.00,,,,,NIFTY29MAY2525700CE,11.80,9.40,18,,,
2025-06-05 09:44,2025-06-12 13:45,BullLadder,Bull,SwingExit,24747.15,24903.15,156.00,15.40,7.24,1136.25,6.59,85800.00,NIFTY12JUN2524100PE,27.55,0.25,600,NIFTY12JUN2523800PE,12.25,0.10,900,1147.50,92.63,-21352.50
2025-06-05 09:44,2025-06-05 10:07,BullLadderTrade,Bull,StopLoss,24747.15,24735.30,-11.85,15.40,7.24,-221.25,3.36,0.00,,,,,NIFTY12JUN2525600CE,13.05,10.10,17,,,
2025-06-05 09:44,2025-06-05 09:53,BullGammaBurst,Bull,StopLoss,24747.15,24756.10,8.95,15.40,0.24,-228.75,3.36,0.00,,,,,NIFTY05JUN2524900CE,13.10,10.05,3,,,
2025-06-05 12:14,2025-06-12 13:45,BullLadder,Bull,SwingExit,24869.55,24903.15,33.60,15.40,7.14,1597.50,9.11,85800.00,NIFTY12JUN2524300PE,38.20,0.25,550,NIFTY12JUN2524000PE,16.80,0.15,850,1605.00,90.83,-20895.00
2025-06-05 12:14,2025-06-05 12:27,BullLadderTrade,Bull,StopLoss,24869.55,24810.10,-59.45,15.40,7.14,-202.50,3.24,0.00,,,,,NIFTY12JUN2525700CE,12.50,9.80,17,,,
2025-06-05 12:14,2025-06-05 12:18,BullGammaBurst,Bull,StopLoss,24869.55,24856.90,-12.65,15.40,0.14,-191.25,2.52,0.00,,,,,NIFTY05JUN2525100CE,10.00,7.45,5,,,
2025-06-09 09:44,2025-06-12 13:45,BullLadder,Bull,SwingExit,25108.40,24903.15,-205.25,14.90,10.24,191.25,17.61,66000.00,NIFTY19JUN2524400PE,46.00,34.35,700,NIFTY19JUN2524100PE,22.75,13.65,1000,1743.75,91.29,-20756.25
2025-06-09 09:44,2025-06-09 11:44,BullLadderTrade,Bull,StopLoss,25108.40,25112.25,3.85,14.90,10.24,-221.25,3.84,0.00,,,,,NIFTY19JUN2526100CE,14.65,11.70,20,,,
2025-06-13 09:44,2025-06-16 10:44,BearLadder,Bear,StopLoss,24621.20,24869.70,-248.50,15.17,6.24,-975.00,11.36,66000.00,NIFTY19JUN2525200CE,24.75,37.50,550,NIFTY19JUN2525500CE,8.50,8.25,850,1218.75,92.70,-21281.25
2025-06-13 09:44,2025-06-13 11:27,BearLadderTrade,Bear,StopLoss,24621.20,24662.90,-41.70,15.17,6.24,-202.50,3.53,0.00,,,,,NIFTY19JUN2523400PE,13.45,10.75,24,,,
2025-06-20 10:44,2025-06-23 09:47,BullLadder,Bull,StopLoss,25001.60,24840.15,-161.45,13.62,6.20,-1856.25,23.30,73000.00,NIFTY26JUN2524600PE,45.60,75.15,450,NIFTY26JUN2524200PE,18.00,22.80,850,2070.00,90.12,-27930.00
2025-06-20 10:44,2025-06-20 12:25,BullLadderTrade,Bull,StopLoss,25001.60,24990.55,-11.05,13.62,6.20,-228.75,3.87,0.00,,,,,NIFTY26JUN2525600CE,14.80,11.75,12,,,
2025-06-20 15:14,2025-06-23 09:33,BullLadder,Bull,StopLoss,25116.60,24875.65,-240.95,13.71,6.01,-1545.00,21.05,73000.00,NIFTY26JUN2524600PE,42.95,62.50,500,NIFTY26JUN2524200PE,20.55,19.50,900,1680.00,92.84,-28320.00
2025-06-20 15:14,2025-06-23 09:17,BullLadderTrade,Bull,StopLoss,25116.60,24935.75,-180.85,13.71,6.01,-660.00,3.14,0.00,,,,,NIFTY26JUN2525600CE,15.95,7.15,10,,,
2025-06-24 09:44,2025-07-03 15:29,BullLadder,Bull,Expired,25176.30,25397.40,221.10,13.64,9.24,2111.25,11.58,94900.00,NIFTY03JUL2524600PE,49.15,0.05,550,NIFTY03JUL2524200PE,21.00,0.05,950,2111.25,90.81,-27888.75
2025-06-24 09:44,2025-06-24 13:43,BullLadderTrade,Bull,StopLoss,25176.30,25042.95,-133.35,13.64,9.24,-225.00,3.71,0.00,,,,,NIFTY03JUL2526000CE,14.25,11.25,16,,,
2025-06-25 15:14,2025-07-03 15:29,BullLadder,Bull,Expired,25248.80,25397.40,148.60,12.99,8.01,1845.00,9.25,94900.00,NIFTY03JUL2524700PE,40.05,0.05,550,NIFTY03JUL2524300PE,15.45,0.05,950,1845.00,91.96,-28155.00
